TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:5019474218	AT3G08510	AT3G08510.3	protein_coding	Phosphoinositide-specific phospholipase C (PI-PLC), catalyzes hydrolysis of phosphatidylinositol 4,5-bisphosphate into inositol 1,4,5-trisphosphate and diacylglycerol.  It is involved in auxin biosynthesis and signaling, modulating development of both male and female gametophytes. It also regulates MAMP-triggered immunity by modulating ROS production.	ATPLC2; PHOSPHOLIPASE C 2; PLC2	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, defense response to bacterium, embryo sac development, floral organ development, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf, leaf apex, leaf lamina base, mature plant embryo stage, microsporogenesis, petal, petal differentiation and expansion stage, petiole, phosphatidylinositol phospholipase C activity, phosphatidylinositol-mediated signaling, phospholipase C activity, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube cell, positive regulation of auxin biosynthetic process, protein binding, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532551044	AT5G66900	AT5G66900.2	protein_coding	RPW8 -CNL gene is required for signal transduction of TNLs; functionally redundant to NRG1.2. Exhibits autoimmunity.	N REQUIREMENT GENE 1.1; NRG1.1	 ADP binding, cytosol, endomembrane system, guard cell, nucleus, ubiquitin binding	false
Gene:6532558220	AT3G04490	AT3G04490.2	protein_coding	Ran effector. XPO4 coordinates the nuclear accumulation of TOPLESS and TOPLESS-Related transcription corepressors, which plays a role in regulating salicylic acid-mediated defense feedback and modulating the strength of immunity induced by cpr5, a nucleoporin mutant.	XPO4	 cytoplasm, guard cell, nuclear export, nuclear export signal receptor activity, nuclear pore, protein binding, protein export from nucleus	false
Gene:6532558000	AT3G45430	AT3G45430.2	protein_coding	Extracellular ATP transmembrane receptor involved in innate immunity.	P2-TYPE PURINERGIC RECEPTOR 2; P2K2	 chloroplast, ATP binding, G protein-coupled purinergic nucleotide receptor activity, LP.12 twelve leaves visible stage, PAMP-triggered immunity signalling pathway, chloroplast, collective leaf structure, defense response to bacterium, defense response to oomycetes, kinase activity, petal differentiation and expansion stage, petiole, plasma membrane, protein binding, protein phosphorylation, protein self-association, protein serine kinase activity, root, sepal, shoot apex, shoot system, transmembrane receptor protein serine/threonine kinase activity, vascular leaf	false
Gene:2056572	AT2G28550	AT2G28550.1	protein_coding	AP2 family transcription factor that is involved in regulation of flowering and innate immunity.Interacts with CRY2 to regulate CO and FT. TOE1 binds to activation domain of CO and binds CORE sequences of the FT promoter.TOE1/TOE2 are also targets of MiR172b and function in regulation of innate immunity.	RAP2.7; RELATED TO AP2.7; TARGET OF EARLY ACTIVATION TAGGED (EAT) 1; TOE1	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, cauline leaf, collective leaf structure, cotyledon, flower, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, negative regulation of gene expression, negative regulation of innate immune response, nucleus, petal differentiation and expansion stage, petiole, plant embryo cotyledonary stage, plant organ morphogenesis, protein binding, regulation of transcription, DNA-templated, root, seed, sequence-specific DNA binding, shoot apex, shoot system, stem, vascular leaf, vascular leaf senescent stage, vegetative to reproductive phase transition of meristem	true
Gene:2132302	AT4G02590	AT4G02590.1	protein_coding	Basic helix loop helix class transcriptional regulator. Shows ecotype specific effects on temperature dependent salicylic acid accumulation and immunity. Governs the competence of pericycle cells to initiate lateral root primordium formation.	BHLH059; PERICYCLE FACTOR TYPE-B 1; PFB1; UNE12; UNFERTILIZED EMBRYO SAC 12	 nucleus, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, RNA polymerase II cis-regulatory region sequence-specific DNA binding, carpel, cauline leaf, collective leaf structure, cotyledon, double fertilization forming a zygote and endosperm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein dimerization activity, regulation of defense response, regulation of salicylic acid mediated signaling pathway, regulation of transcription by RNA polymerase II, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3433505	AT1G17600	AT1G17600.1	protein_coding	SOC3 is a TIR-NB-leucine-rich repeat (TNL) protein.Mutants suppress loss of chs2 phenotype of auto-activation of immunity.  When the TIR domain of SOC3  interacts with CHS2 the binding results in temperature activation of cell death, the suppressors inhibit this interaction.	SOC3	 cytoplasm, ADP binding, LP.10 ten leaves visible stage, NAD(P)+ nucleosidase activity, NAD+ nucleotidase, cyclic ADP-ribose generating, collective leaf structure, cytoplasm, guard cell, nucleus, protein binding, regulation of innate immune response, signal transduction, vascular leaf	false
Gene:1005715160	AT1G21880	AT1G21880.2	protein_coding	Encodes a lysin-motif protein mediating bacterial peptidoglycan sensing and immunity to bacterial infection. Induction of chitin-responsive genes by chitin treatment is not blocked in the mutant. It contains a C-terminal GPI anchor signal and is an ortholog of OsLYP4 and OsLYP6. Phosphatidylinositol 4-phosphate 5-kinase (PIP5K) enzyme family member.	LYM1; LYP2; LYSM DOMAIN GPI-ANCHORED PROTEIN 1 PRECURSOR; LYSM-CONTAINING RECEPTOR PROTEIN 2	 extracellular region, plasma membrane, anchored component of plasma membrane, plant callus, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, anchored component of membrane, anchored component of plasma membrane, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, immune response, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, peptidoglycan binding, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005715648	AT1G70410	AT1G70410.2	protein_coding	Encodes a putative beta-carbonic anhydrase betaCA4.  Together with betaCA1 (At3g01500) regulates CO2-controlled stomatal movements in guard cells, as well as attenuates immunity. Differential CA gene expression in response to changing atmospheric CO2 conditions contribute to altered disease resistance levels.	ATBCA4; BCA4; BETA CARBONIC ANHYDRASE 4	 cytoplasm, chloroplast envelope, cotyledon, vascular leaf, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carbon utilization, carbonate dehydratase activity, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, negative regulation of stomatal complex development, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, protein binding, regulation of stomatal movement, response to carbon dioxide, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage, zinc ion binding	true
Gene:6532561778	AT2G30170	AT2G30170.7	protein_coding	Encodes a chloroplast PP2C phosphatase that is required for efficient dephosphorylation of PSII proteins and involved in light acclimation.Loss of function enhances immunity to bacterial pathogens.	ATPP2C26	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, cellular response to light stimulus, chloroplast, chloroplast stroma, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, peptidyl-threonine dephosphorylation, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein serine phosphatase activity, protein threonine phosphatase activity, seed, sepal, shoot apex, shoot system, stamen, stem, thylakoid membrane organization, vascular leaf, vascular leaf senescent stage	true
Gene:6532558518	AT5G18610	AT5G18610.3	protein_coding	Encodes a receptor-like cytoplasmic kinase that is an immediate downstream component of the chitin receptor CERK1 and contributes to the regulation of chitin-induced immunity.		 anchored component of plasma membrane, cellular response to chitin, guard cell, innate immune response, obsolete activation of MAPK activity, plasma membrane, positive regulation of defense response to bacterium, protein binding, protein kinase activity, protein phosphorylation, protein serine kinase activity, regulation of defense response to fungus, regulation of innate immune response	true
Gene:2084268	AT3G06490	AT3G06490.1	protein_coding	Encodes a MYB transcription factor involved in regulating anther dehiscence as well as regulating cell death, and cuticle-related Botrytis immunity.	ATMYB108; BOS1; BOTRYTIS-SUSCEPTIBLE1; MYB DOMAIN PROTEIN 108; MYB108	 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, anther wall endothecium, carpel, collective leaf structure, flower, flower pedicel, flowering stage, guard cell, nucleus, petal, petal differentiation and expansion stage, pollen, positive regulation of anther dehiscence, regulation of transcription, DNA-templated, response to fungus, root, sepal, sequence-specific DNA binding, shoot apex, stamen, stem, transcription cis-regulatory region binding, vascular leaf	true
Gene:2089859	AT3G21630	AT3G21630.1	protein_coding	LysM receptor-like kinase, based on protein sequence alignment analysis, it has a typical RD signaling domain in its catalytic loop and possesses autophosphorylation activity. Involved in the perception and transduction of the chitin oligosaccharide elicitor. Located in the plasma membrane. CERK1 phosphorylates LIK1, a LLR-RLK that is involved in innate immunity,	ATCERK1; ATLYK1; CERK1; CHITIN ELICITOR RECEPTOR KINASE 1; LYK1; LYSM DOMAIN RECEPTOR-LIKE KINASE 1; LYSM RLK1; LYSM-CONTAINING RECEPTOR-LIKE KINASE 1	 extracellular region, protein phosphorylation, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell surface pattern recognition receptor signaling pathway, cellular response to chitin, cellular response to molecule of bacterial origin, chitin binding, chitosan binding, collective leaf structure, cotyledon, defense response to bacterium, detection of molecule of fungal origin, detection of peptidoglycan, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, innate immune response, intracellular signal transduction, kinase activity, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, protein autophosphorylation, protein binding, protein homodimerization activity, protein kinase activity, protein phosphorylation, protein self-association, protein serine kinase activity, protein serine/threonine kinase activity, response to chitin, root, seed, sepal, shoot apex, shoot system, stamen, stem, transmembrane receptor protein kinase activity, vascular leaf, vascular leaf senescent stage, whole plant	false
Gene:2122263	AT4G36290	AT4G36290.1	protein_coding	R-protein-interacting protein that localizes to endosomes and functions in resistance gene–mediated immunity. Belongs to the conserved Microrchidia (MORC) adenosine triphosphatase (ATPase) family, predicted to catalyze alterations in chromosome superstructure. Required for heterochromatin condensation and gene silencing.	ATMORC1; COMPROMISED RECOGNITION OF TCV 1; CRT1; MICROCHIDIA 1; MORC1	 nucleus, ATP hydrolysis activity, DNA binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, RNA binding, carpel, cauline leaf, collective leaf structure, defense response to bacterium, defense response to virus, endonuclease activity, endosome, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, obsolete regulation of chromatin silencing, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type hypersensitive response, positive regulation of defense response to bacterium, positive regulation of defense response to virus by host, positive regulation of plant-type hypersensitive response, positive regulation of systemic acquired resistance, protein binding, regulation of DNA repair, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:4010711660	AT1G04300	AT1G04300.3	protein_coding	Encodes MUSE13, a TRAF domain protein. Regulates the turnover of nucleotide-binding domain and leucine-rich repeat-containing (NLR) immune receptors SNC1 and RPS2. Loss of both MUSE13 and MUSE14 leads to enhanced pathogen resistance, NLR accumulation, and autoimmunity.In addition, MUSE13/14 physically interact with ATG6 and appear to regulate ATG6 ubiquitination and thus formation of autophagosomes.	MUSE13; TRAF1B; TUMOR NECROSIS FACTOR RECEPTOR-ASSOCIATED FACTOR 1B	 nucleus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, autophagosome, autophagosome organization, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, innate immune response, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube cell, protein binding, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532547954	AT2G30170	AT2G30170.5	protein_coding	Encodes a chloroplast PP2C phosphatase that is required for efficient dephosphorylation of PSII proteins and involved in light acclimation.Loss of function enhances immunity to bacterial pathogens.	ATPP2C26	 mitochondrion, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, cellular response to light stimulus, chloroplast, chloroplast stroma, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, peptidyl-threonine dephosphorylation, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein serine phosphatase activity, protein threonine phosphatase activity, seed, sepal, shoot apex, shoot system, stamen, stem, thylakoid membrane organization, vascular leaf, vascular leaf senescent stage	true
Gene:6532553130	AT5G60120	AT5G60120.6	protein_coding	AP2 family transcription factor that is involved in regulation of flowering and innate immunity.Interacts with CRY1 and CRY2 during flowering as part of a regulatory circuit including FT and CO. TOE1/TOE2 are also targets of MiR172b repression and functions in regulation of innate immunity via repression of FLS.		 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of gene expression, negative regulation of innate immune response, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2118105	AT4G12010	AT4G12010.1	protein_coding	Leucine-rich repeat domain (NLR) receptor. Dominant negative alleles suppress catma3 autoimmunity. Co-regulates with WRKY19 basal levels of immunity to root-knot nematodes.	DOMINANT SUPRESSOR OF CAMTA3 NUMBER 1; DSC1	 ADP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NAD(P)+ nucleosidase activity, NAD+ nucleotidase, cyclic ADP-ribose generating, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, root, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:2130279	AT4G16960	AT4G16960.1	protein_coding	Redundant function together with SIKIC1 and 2 in SNC1-mediated autoimmunity. Protein levels controlled by MUSE1 and MUSE2.	SIDEKICK SNC1 3; SIKIC3	 chloroplast, ADP binding, NAD(P)+ nucleosidase activity, NAD+ nucleotidase, cyclic ADP-ribose generating, chloroplast, guard cell, signal transduction	false
Gene:1005840137	CIM5	CIM5	unknown	A genetic locus involved in systemic acquired resistance. Mutant lines exhibit constitutive expression of PR1 promoter-reporter transgene and has high levels of salicylic acid. Genetically maps to chr 2 between markers ve017 and nga168.No sequence reported as of 8/2020.	CIM5; CONSTITUTIVE IMMUNITY 5	 cellular component unknown, molecular function unknown, systemic acquired resistance, salicylic acid mediated signaling pathway, cellular component unknown, molecular function unknown, systemic acquired resistance, salicylic acid mediated signaling pathway	false
Gene:6532558405	AT5G03320	AT5G03320.2	protein_coding	Protein kinase superfamily protein;(source:Araport11)	PBL40; PBS1-LIKE 40	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, protein binding, protein phosphorylation, protein serine kinase activity, regulation of salicylic acid biosynthetic process, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532560361	AT4G16940	AT4G16940.5	protein_coding	Redundant function together with SIKIC2 and 3 in SNC1-mediated autoimmunity. Protein levels controlled by MUSE1 and MUSE2.	SIDEKICK SNC1 1; SIKIC1	 cytoplasm, ADP binding, NAD(P)+ nucleosidase activity, NAD+ nucleotidase, cyclic ADP-ribose generating, cytoplasm, guard cell, mitochondrion, signal transduction	false
Gene:4515101769	AT4G02590	AT4G02590.3	protein_coding	Basic helix loop helix class transcriptional regulator. Shows ecotype specific effects on temperature dependent salicylic acid accumulation and immunity. Governs the competence of pericycle cells to initiate lateral root primordium formation.	BHLH059; PERICYCLE FACTOR TYPE-B 1; PFB1; UNE12; UNFERTILIZED EMBRYO SAC 12	 nucleus, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, RNA polymerase II cis-regulatory region sequence-specific DNA binding, carpel, cauline leaf, collective leaf structure, cotyledon, double fertilization forming a zygote and endosperm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein dimerization activity, regulation of defense response, regulation of salicylic acid mediated signaling pathway, regulation of transcription by RNA polymerase II, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6530296061	AT1G03830	AT1G03830.2	protein_coding	Assembles liquid?liquid phase separation (LLPS)-driven condensates within   the nucleus to protect against infection and autoimmunity.  Pseudo-GTPase which sequesters catalytically active   GBPL3 under basal conditions but is displaced by GBPL3 LLPS when it enters the   nucleus following immune cues to drive the formation of unique membraneless   organelles.	GBPL1; GUANYLATE-BINDING PROTEIN-LIKE 1	 nucleus, GTP binding, GTPase activity, carpel, collective leaf structure, flower, flower pedicel, flowering stage, guard cell, hypocotyl, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, root, seed, sepal, shoot apex, vascular leaf	false
Gene:2100082	AT3G09980	AT3G09980.1	protein_coding	Encodes ACIP1, a microtubules-associated protein required for bacterial immunity. The mRNA is cell-to-cell mobile.	ACETYLATED INTERACTING PROTEIN 1; ACIP1	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, activation of innate immune response, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, microtubule binding, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, positive regulation of defense response to bacterium, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2149829	AT5G01650	AT5G01650.1	protein_coding	Chemokine-like MDL protein; modulate flowering time and innate immunity in plants.	MDL2; MIF/D-DT-LIKE 2	 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, molecular function unknown, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2164169	AT5G60120	AT5G60120.1	protein_coding	AP2 family transcription factor that is involved in regulation of flowering and innate immunity.Interacts with CRY1 and CRY2 during flowering as part of a regulatory circuit including FT and CO. TOE1/TOE2 are also targets of MiR172b repression and functions in regulation of innate immunity via repression of FLS.	TARGET OF EARLY ACTIVATION TAGGED (EAT) 2; TOE2	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of gene expression, negative regulation of innate immune response, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:6532546375	AT1G04300	AT1G04300.5	protein_coding	Encodes MUSE13, a TRAF domain protein. Regulates the turnover of nucleotide-binding domain and leucine-rich repeat-containing (NLR) immune receptors SNC1 and RPS2. Loss of both MUSE13 and MUSE14 leads to enhanced pathogen resistance, NLR accumulation, and autoimmunity.In addition, MUSE13/14 physically interact with ATG6 and appear to regulate ATG6 ubiquitination and thus formation of autophagosomes.	MUSE13; TRAF1B; TUMOR NECROSIS FACTOR RECEPTOR-ASSOCIATED FACTOR 1B	 nucleus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, autophagosome, autophagosome organization, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, innate immune response, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube cell, protein binding, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532556142	AT5G11410	AT5G11410.2	protein_coding	Similar to receptor like kinase but does not appear to have kinase activity (psuedokinase). It is involved in HopZ1a effector triggered immunity. Interacts with ZAR1 and ZED1.Localization to membrane is dependent on N-terminal myristoylation domain	BKN2; BRASSIKIN2; SUPPRESSOR OF ZED1-D2; SZE2	 chloroplast, ATP binding, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, cauline leaf, chloroplast, collective leaf structure, floral organ abscission zone, flower, flower pedicel, flowering stage, guard cell, hypocotyl, immune response-activating signal transduction, inflorescence meristem, leaf apex, nucleus, petal differentiation and expansion stage, phosphorylation, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plasma membrane, pollen-stigma interaction, positive regulation of defense response to bacterium, protein binding, protein kinase activity, protein phosphorylation, seed, sepal, shoot apex, stem, vascular leaf, vascular leaf senescent stage	false
Gene:6532560363	AT4G16940	AT4G16940.3	protein_coding	Redundant function together with SIKIC2 and 3 in SNC1-mediated autoimmunity. Protein levels controlled by MUSE1 and MUSE2.	SIDEKICK SNC1 1; SIKIC1	 cytoplasm, ADP binding, NAD(P)+ nucleosidase activity, NAD+ nucleotidase, cyclic ADP-ribose generating, cytoplasm, guard cell, mitochondrion, signal transduction	false
