TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:4515102313	AT5G44585	AT5G44585.1	protein_coding	Precursor of serine-rich endogenous peptide which regulates defense response and root  elongation. Has properties of phytocytokines, activates the phospholipid signaling pathway, regulates reactive oxygen species response, and is perceived in a BAK1 co-receptor-dependent manner.	PRECURSOR OF SERINE-RICH ENDOGENOUS PEPTIDE 12; PROSCOOP12	 cell-to-cell mobile RNA, endoplasmic reticulum, extracellular region, guard cell, molecular function unknown, regulation of defense response to bacterium, regulation of defense response to fungus, regulation of reactive oxygen species metabolic process	true
Gene:6532552088	AT1G56570	AT1G56570.2	protein_coding	Encodes a mitochondria-localized E+-type pentatricopeptide repeat protein involved in C to U editing in mitochondria and chloroplasts.  Functions in defense against necrotrophic fungi and abiotic stress tolerance.		 chloroplast, LP.02 two leaves visible stage, RNA binding, RNA modification, chloroplast, collective leaf structure, defense response to fungus, flower, flower pedicel, flowering stage, intracellular membrane-bounded organelle, mature plant embryo stage, mitochondrion, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant sperm cell, response to abscisic acid, response to glucose, response to salt stress, seed, shoot apex, shoot system, vascular leaf	false
Gene:6532563949	AT1G26190	AT1G26190.3	protein_coding	TTM2 is a triphosphate tunnel metalloenzyme that displays pyrophosphatase activity.It contains both a uridine kinase (UK) domain and CYTH domain. TTM2 is involved in negative regulation defense response to pathogens (PMID:28733390).		 cytoplasm, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cultured plant cell, cytoplasm, defense response to other organism, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, inorganic diphosphatase activity, kinase activity, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrial outer membrane, negative regulation of defense response to bacterium, negative regulation of defense response to oomycetes, negative regulation of systemic acquired resistance, petal, petal differentiation and expansion stage, petiole, plant egg cell, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pyrophosphatase activity, regulation of salicylic acid mediated signaling pathway, response to molecule of bacterial origin, response to oomycetes, response to salicylic acid, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2143763	AT5G28040	AT5G28040.1	protein_coding	Member of the GeBP/GPL family of leucine zipper transcription factors. VPF4 interacts with the F-box proteins from A.tumefaciens VirF and VBF. Over expression results in decreased tumor formation upon Agrobacterium infection. Mutants show changes in the level of expression of defense response genes.	VFP4; VIRF INTERACTING PROTEIN 4	 nucleus, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, protein binding, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:1005027772	AT4G20380	AT4G20380.2	protein_coding	LSD1 monitors a superoxide-dependent signal and negatively regulates a plant cell death pathway. contains zinc-finger motifs. LSD1 negatively regulates a basal defense pathway that can act upstream or independently of both NIM1/NPR1 function and SA accumulation following avirulent or virulent pathogen challenge	LESION SIMULATING DISEASE 1; LSD1	 extracellular region, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, aerenchyma formation, carpel, cauline leaf, cell death, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of programmed cell death, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, pollen tube cell, protein binding, regulation of 1-aminocyclopropane-1-carboxylate metabolic process, regulation of ethylene-activated signaling pathway, regulation of hydrogen peroxide metabolic process, regulation of programmed cell death, response to cold, response to hypoxia, response to molecule of oomycetes origin, response to superoxide, root, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
Gene:6530616859	AT1G25540	GLH1	unknown	Encodes a genetic locus that is involved in trichome papillae formation. The locus has been mapped to chromosome 1 between markers M235 and ciw12.		 DNA binding, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, jasmonic acid mediated signaling pathway, leaf apex, leaf lamina base, mature plant embryo stage, mediator complex, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, positive regulation of defense response, positive regulation of flower development, positive regulation of transcription by RNA polymerase II, positive regulation of transcription, DNA-templated, protein binding, red, far-red light phototransduction, regulation of flower development, response to far red light, response to red light, root, seed, sepal, shoot apex, shoot system, stamen, stem, transcription coactivator activity, transcription regulator complex, trichome branching, trichome papilla formation, vascular leaf, vascular leaf senescent stage	true
Gene:6532558220	AT3G04490	AT3G04490.2	protein_coding	Ran effector. XPO4 coordinates the nuclear accumulation of TOPLESS and TOPLESS-Related transcription corepressors, which plays a role in regulating salicylic acid-mediated defense feedback and modulating the strength of immunity induced by cpr5, a nucleoporin mutant.	XPO4	 cytoplasm, guard cell, nuclear export, nuclear export signal receptor activity, nuclear pore, protein binding, protein export from nucleus	false
Gene:6532557452	AT4G13040	AT4G13040.7	protein_coding	Encodes a member of the AP2/EREBP transcription factor family that has only one AP2 domain. It is a positive regulator of disease defense that functions upstream of SA accumulation.		 mitochondrion, DNA-binding transcription factor activity, guard cell, mitochondrion, nucleus, positive regulation of defense response to bacterium, regulation of salicylic acid metabolic process, regulation of transcription, DNA-templated	true
Gene:6532557453	AT4G13040	AT4G13040.6	protein_coding	Encodes a member of the AP2/EREBP transcription factor family that has only one AP2 domain. It is a positive regulator of disease defense that functions upstream of SA accumulation.		 nucleus, DNA-binding transcription factor activity, guard cell, mitochondrion, nucleus, positive regulation of defense response to bacterium, regulation of salicylic acid metabolic process, regulation of transcription, DNA-templated	true
Gene:2041438	AT2G47130	AT2G47130.1	protein_coding	Encodes a short-chain dehydrogenase/reductase that is not involved in ABA biosynthesis but plays an important role in plant defense response to bacteria.	ATSDR3; SDR3; SHORT-CHAIN DEHYDROGENASE/REDUCTASE 3	 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT abscisic acid biosynthetic process, cauline leaf, collective leaf structure, cotyledon, cytoplasm, defense response to bacterium, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant sperm cell, root, seed, sepal, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2043176	AT2G29350	AT2G29350.1	protein_coding	Encodes a senescence associated protein required for resistance against fungal pathogens. Negative regulator of defense against bacterial pathogens. Induced by ROS. Required for defense against ROS and fungal pathogens most likely by activating anthocyanin biosynthesis.	SAG13; SENESCENCE-ASSOCIATED GENE 13	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, aging, alcohol dehydrogenase (NAD+) activity, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response to insect, flower, flower pedicel, flowering stage, guard cell, inflorescence meristem, leaf, mitochondrion, peroxisome, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, plasma membrane, pollen, regulation of defense response, rosette, rosette leaf, sepal, stamen, stem, vascular leaf	true
Gene:2060404	AT2G22300	AT2G22300.1	protein_coding	Encodes a putative CAM binding transcription factor. Loss of function mutations show enhanced resistance to fungal and bacterial pathogens suggesting that CAMTA functions to suppress defense responses.It acts in the cold response pathway, it can bind to and activate the expression of DREB1 genes.	CALMODULIN-BINDING TRANSCRIPTION ACTIVATOR 3; CAMTA3; SIGNAL RESPONSIVE 1; SR1	 nucleus, cultured plant cell, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cauline leaf, cellular response to cold, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, defense response to bacterium, defense response to fungus, double-stranded DNA binding, extracellular ATP signaling, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf, leaf apex, leaf lamina base, leaf senescence, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of defense response to insect, protein binding, regulation of transcription by RNA polymerase II, regulation of transcription, DNA-templated, response to cold, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription coregulator activity, vascular leaf, vascular leaf senescent stage	true
Gene:2157828	AT5G49520	AT5G49520.1	protein_coding	Encodes WRKY48, a member of the WRKY Transcription Factor. WRKY48 is a stress- and pathogen-induced transcriptional activator that represses plant basal defense. The mRNA is cell-to-cell mobile.	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 48; ATWRKY48; WRKY DNA-BINDING PROTEIN 48; WRKY48	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cell-to-cell mobile RNA, collective leaf structure, cotyledon, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, leaf apex, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, response to bacterium, response to chitin, root, sepal, shoot apex, stamen, stem, transcription cis-regulatory region binding, vascular leaf	true
Gene:4010713388	AT5G65210	AT5G65210.6	protein_coding	Encodes TGA1, a redox-controlled regulator of systemic acquired resistance.  TGA1 targets the activation sequence-1 (as-1) element of the promoter region of defense proteins. TGA1 are S-nitrosylated.	TGA1; TGACG SEQUENCE-SPECIFIC BINDING PROTEIN 1	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, nucleus, petal, petal differentiation and expansion stage, pollen, protein binding, regulation of transcription, DNA-templated, root, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, transcription, DNA-templated, vascular leaf, vascular leaf senescent stage	true
Gene:2026041	AT1G51090	AT1G51090.1	protein_coding	Heavy metal associated domain containing protein involved in plant immunity.Mutants show an increase in root length under NO stress and reduction in root length under H2O2 stress conditions. Mutants show increases in defense responses to pathogens including hypersensitive lesions, increased resistance and induction of SAR genes.	ATHMAD1; ATHMP09; HEAVY METAL ASSOCIATED PROTEIN 9	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, inflorescence meristem, leaf apex, metal ion binding, negative regulation of defense response to bacterium, nucleus, petal, petal differentiation and expansion stage, petiole, regulation of defense response to fungus, sepal, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2034172	AT1G65500	AT1G65500.1	protein_coding	Secreted peptide which functions in plant growth and pathogen defense.	STMP6	 mitochondrion, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, mitochondrion, molecular function unknown, petal differentiation and expansion stage, plant embryo, plant embryo cotyledonary stage, plasma membrane, response to cold, response to salt stress, response to water deprivation, root, rosette leaf, sepal, shoot apex, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2127459	AT4G22470	AT4G22470.1	protein_coding	Encodes a hybrid proline-rich protein that contains two tandem PRD-8CMs (proline-rich domain-eight cysteine motif). Its expression is induced by JA and certain pathogens. This pattern of induction, combined with overexpression and RNAi induced phenotypes, suggests involvement in defense response to pathogens.	ATDHYPRP1; DHYPRP1; DOUBLE HYBRID PROLINE-RICH PROTEIN 1	 endosperm, flowering stage, guard cell, hypocotyl, leaf, molecular function unknown, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, plasma membrane, plasmodesma, positive regulation of systemic acquired resistance, sepal, stamen	false
Gene:2197408	AT1G10920	AT1G10920.1	protein_coding	Encodes LOV1, a disease susceptibility gene that, paradoxically, is a member of the NBS-LRR resistance gene family.  Conditions susceptibility to the fungus Cochliobolus victoriae and victorin-dependent induction of defense-associated proteins. Saturation mutagenesis identified 59 lov mutations that all display reduced susceptibility to vitorin. Mutations in known defense response pathways do not prevent susceptibility to C. victoriae.	LOCUS ORCHESTRATING VICTORIN EFFECTS1; LOV1	 ADP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.10 ten leaves visible stage, collective leaf structure, cotyledon, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, inflorescence meristem, leaf lamina base, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plasma membrane, response to molecule of fungal origin, seed, sepal, stamen, stem, vascular leaf	false
Gene:5019474413	AT4G20380	AT4G20380.8	protein_coding	LSD1 monitors a superoxide-dependent signal and negatively regulates a plant cell death pathway. contains zinc-finger motifs. LSD1 negatively regulates a basal defense pathway that can act upstream or independently of both NIM1/NPR1 function and SA accumulation following avirulent or virulent pathogen challenge	CHILLING SENSITIVE 4; CHS4; LESION SIMULATING DISEASE 1; LSD1	 response to cold, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, aerenchyma formation, carpel, cauline leaf, cell death, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of programmed cell death, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, pollen tube cell, protein binding, regulation of 1-aminocyclopropane-1-carboxylate metabolic process, regulation of ethylene-activated signaling pathway, regulation of hydrogen peroxide metabolic process, regulation of programmed cell death, response to cold, response to hypoxia, response to molecule of oomycetes origin, response to superoxide, root, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
Gene:2013672	AT1G29690	AT1G29690.1	protein_coding	Encodes a protein containing a domain with significant homology to the MACPF (membrane attack complex and perforin) domain of complements and perforin proteins that are involved in innate immunity in animals. Transgenic <i>cad1-1</i> mutant plants show lesions seen in the hypersensitive response, as well as a spontaneous activation of expression of pathogenesis-related genes and leading to a 32-fold increase in salicylic acid (SA). CAD1 is postulated to act as a negative regulator controlling SA-mediated pathway of programmed cell death in plant immunity.	CAD1; CONSTITUTIVE ACTIVE DEFENSE 1; CONSTITUTIVELY ACTIVATED CELL DEATH 1; NECROTIC SPOTTED LESION 2; NSL2	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell death, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, immune response, inflorescence meristem, juvenile vascular leaf, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, plasma membrane, pollen, pollen tube cell, regulation of salicylic acid metabolic process, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532550195	AT1G75380	AT1G75380.4	protein_coding	Encodes a nuclease involved in ABA-mediated callose deposition.  It has been shown to interact with JAZ proteins, binds to a jasmonic acid-responsive element (JARE) and repress AtJMT expression.		 VCB complex, defense response to fungus, guard cell, negative regulation of transcription, DNA-templated, nuclease activity, nucleus, protein ubiquitination, regulation of histone deacetylation, sequence-specific DNA binding	true
Gene:1005715627	AT1G75380	AT1G75380.2	protein_coding	Encodes a nuclease involved in ABA-mediated callose deposition.  It has been shown to interact with JAZ proteins, binds to a jasmonic acid-responsive element (JARE) and repress AtJMT expression.	ATBBD1; BBD1; BIFUNCTIONAL NUCLEASE IN BASAL DEFENSE RESPONSE 1	 VCB complex, defense response to fungus, guard cell, negative regulation of transcription, DNA-templated, nuclease activity, nucleus, protein ubiquitination, regulation of histone deacetylation, sequence-specific DNA binding	true
Gene:2162604	AT5G54250	AT5G54250.1	protein_coding	member of Cyclic nucleotide gated channel family, downstream component of the signaling pathways leading to HR resistance. mutant plants exhibit gene-for-gene disease resistance against avirulent Pseudomonas syringae despite the near-complete absence of the hypersensitive response (HR). Salicylic acid accumulation in dnd2 mutants is completely PAD4-independent.	ATCNGC4; CNGC4; CYCLIC NUCLEOTIDE-GATED CATION CHANNEL 4; DEFENSE, NO DEATH 2; DND2; HLM1	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cation transmembrane transporter activity, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, ion channel activity, leaf apex, leaf lamina base, mature plant embryo stage, membrane, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type hypersensitive response, pollen, seed, sepal, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2086212	AT3G23230	AT3G23230.1	protein_coding	encodes a member of the ERF (ethylene response factor) subfamily B-3 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 18 members in this subfamily including ATERF-1, ATERF-2, AND ATERF-5.	ATERF98; ATTDR1; ERF98; ETHYLENE RESPONSE FACTOR 98; TDR1; TRANSCRIPTIONAL REGULATOR OF DEFENSE RESPONSE 1	 nucleus, DNA-binding transcription factor activity, LP.12 twelve leaves visible stage, ethylene-activated signaling pathway, guard cell, hypocotyl, intracellular anatomical structure, nucleus, petiole, regulation of transcription, DNA-templated, response to chitin, root, shoot apex, vascular leaf	true
Gene:2169403	AT5G06870	AT5G06870.1	protein_coding	Encodes a polygalacturonase inhibiting protein involved in plant defense response. PGIPs inhibit the activity of pectin degrading enzymes such as those produced by fungal pathogens. PGIP2 is induced by fungal infection and methyl jasmonate.Suppressed in the proton sensitive stop1-mutant, but the transcription level was recovered by transformation of STOP2. Knockout mutant showed severe damage in the root tip in low Ca and low pH medium.	ARABIDOPSIS POLYGALACTURONASE INHIBITING PROTEIN 2; ATPGIP2; PGIP2; POLYGALACTURONASE INHIBITING PROTEIN 2	 cell wall, cytosol, extracellular region, plasmodesma, stem, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT cytosol, carpel, cauline leaf, cell wall, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type cell wall, plasmodesma, pollen, polygalacturonase inhibitor activity, root, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005027767	AT4G02640	AT4G02640.2	protein_coding	Encodes a basic leucine zipper (bZIP) transcription factor AtbZIP10.  AtbZIP10 shuttles between the nucleus and the cytoplasm.  It binds consensus G- and C-box DNA sequences.  AtbZIP10 acts antagonistically with LSD1 in both pathogen-induced hypersensitive response and basal defense responses.	BZO2H1	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, positive regulation of seed maturation, positive regulation of transcription, DNA-templated, protein binding, protein heterodimerization activity, regulation of transcription, DNA-templated, response to molecule of oomycetes origin, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:4010713084	AT5G08760	AT5G08760.1	protein_coding	Secreted peptide which functions in plant growth and pathogen defense.	STMP8	 extracellular region, Golgi apparatus, endoplasmic reticulum, extracellular region, guard cell, molecular function unknown, plasma membrane, response to salicylic acid	false
Gene:6532559046	AT3G25070	AT3G25070.2	protein_coding	Encodes a member of the R protein complex and may represent a virulence target of type III pili effector proteins (virulence factors) from bacterial pathogens, which is  Primeguarded Prime by R protein complex (RPM1 and RPS2 proteins). RIN4 physically interacts with RPS2 and RPM1 in vivo. Bacterial avirulence (Avr) effectors AvrB, AvrRpm1, and AvrRpt2 induce a mobility shift in RIN4 and expression of AvrRpt2 induces rapid degradation of RIN4. RIN4 contains 2 sites for AvrRpt2 autocleavage, called RCS1 and RCS2. Overexpression of RIN4 inhibits multiple phenotypes associated with AvrRpt2 function and also inhibits PAMP-induced defense signaling. Attached to the plasma membrane at its carboxyl terminus. Cleaved  by AvrRpt2 at two PxFGxW motifs, one releasing a large portion of RIN4 from the  plasma membrane and both exposing amino-terminal residues that destabilized the carboxyl-terminal cleavage products by targeting them for N-end ubiquitylation and proteasomal degradation. Major virulence target of the TTSE HopF2Pto.The mRNA is cell-to-cell mobile.		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, cytosol, defense response to bacterium, extrinsic component of plasma membrane, flower, flower pedicel, flowering stage, guard cell, hypocotyl, immune response, inflorescence meristem, innate immune response-activating signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, membrane, negative regulation of plant-type hypersensitive response, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type hypersensitive response, plasma membrane, pollen, protein binding, protein phosphorylation, response to molecule of bacterial origin, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6530296908	AT2G46370	AT2G46370.4	protein_coding	Encodes a jasmonate-amido synthetase that is a member of the GH3 family of proteins. JAR1 catalyzes the formation of a biologically active jasmonyl-isoleucine (JA-Ile) conjugate. JA-Ile promotes the interaction between JAZ1 and COI1 in the jasmonate signaling pathway. JAR1 localizes to the cytoplasm and is also a phytochrome A signaling component. JAR1 is an auxin-induced gene. Loss of function mutants are defective in a variety of responses to jasmonic acid. JAR1 has additional enzymatic activities in vitro, (e.g. the ability to synthesize adenosine 5'-tetraphosphate and other JA conjugates), but there are no data to show whether JAR1 catalyzes many of these reactions in vivo. JAR1 is involved in pathogen defense, sensitivity to ozone, and wound responses.	ATGH3.11; JAR1; JASMONATE RESISTANT 1	 ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, acid-amino acid ligase activity, adenylyltransferase activity, amino acid binding, carpel, catalytic activity, cauline leaf, cellular response to auxin stimulus, collective leaf structure, cotyledon, cytoplasm, enzyme binding, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, induced systemic resistance, jasmonic acid mediated signaling pathway, inflorescence meristem, jasmonate-amino synthetase activity, jasmonic acid and ethylene-dependent systemic resistance, jasmonic acid metabolic process, leaf apex, leaf lamina base, leucine binding, mature plant embryo stage, negative regulation of defense response, nucleus, petal, petal differentiation and expansion stage, petiole, photomorphogenesis, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein adenylylation, protein binding, red, far-red light phototransduction, regulation of reactive oxygen species metabolic process, regulation of response to red or far red light, regulation of stomatal movement, response to UV-B, response to jasmonic acid, response to mycotoxin, response to ozone, response to wounding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, vacuole, vascular leaf, vascular leaf senescent stage	true
