TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:2129105	AT4G17490	AT4G17490.1	protein_coding	Encodes a member of the ERF (ethylene response factor) subfamily B-3 of ERF/AP2 transcription factor family (ATERF-6). The protein contains one AP2 domain. There are 18 members in this subfamily including ATERF-1, ATERF-2, AND ATERF-5. It is involved in the response to reactive oxygen species and light stress. Involved in regulating root architecture and the response to cold stress.	ATERF6; ERF-6-6; ERF103; ERF6; ETHYLENE RESPONSIVE ELEMENT BINDING FACTOR 6	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, cell division, collective leaf structure, cotyledon, ethylene-activated signaling pathway, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular anatomical structure, leaf apex, leaf lamina base, nucleus, petal, petal differentiation and expansion stage, petiole, phloem or xylem histogenesis, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant sperm cell, protein binding, regulation of transcription, DNA-templated, response to chitin, response to high light intensity, response to nematode, response to reactive oxygen species, root, root apical meristem, root vascular system, seed, shoot apex, stamen, stem, transcription cis-regulatory region binding, vascular leaf	true
Gene:4515102005	AT4G33950	AT4G33950.2	protein_coding	Encodes calcium-independent ABA-activated protein kinase, a member of SNF1-related protein kinases (SnRK2) whose activity is activated by ionic (salt) and non-ionic (mannitol) osmotic stress.  Mutations disrupted ABA induction of stomatal closure as well as ABA inhibition of light-induced stomatal opening. However, regulation of stomatal opening/closing by light or CO(2) is not affected in these mutants. May act in the interval between ABA perception and reactive oxygen species production in the ABA signalling network.	OPEN STOMATA 1; OST1; P44; SNF1-RELATED PROTEIN KINASE 2.6; SNRK2-6; SNRK2.6; SRK2E; SUCROSE NONFERMENTING 1-RELATED PROTEIN KINASE 2-6	 cytoplasm, cytosol, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT cytosol, abscisic acid-activated signaling pathway, calcium-dependent protein serine/threonine kinase activity, carpel, cauline leaf, cellular response to absence of light, cellular response to carbon dioxide, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, cytosol, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, intracellular signal transduction, kinase activity, leaf apex, leaf development, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, positive regulation of abscisic acid-activated signaling pathway, protein autophosphorylation, protein binding, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, regulation of reactive oxygen species metabolic process, regulation of stomatal closure, regulation of stomatal movement, regulation of stomatal opening, response to abscisic acid, response to osmotic stress, response to salt stress, response to water deprivation, root, root vascular system, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, stomatal movement, sucrose metabolic process, triglyceride biosynthetic process, unsaturated fatty acid biosynthetic process, vascular leaf, vascular leaf senescent stage	true
Gene:2037036	AT1G53130	AT1G53130.1	protein_coding	Encodes GRIM REAPER (GRI), involved in the regulation of cell death induced by extracellular ROS (reactive oxygen species).  Secreted into the extracellular space.	GRI; GRIM REAPER	 extracellular region, defense response to bacterium, extracellular region, extracellular space, flower, jasmonic acid mediated signaling pathway, positive regulation of cell death, regulation of jasmonic acid biosynthetic process, regulation of salicylic acid biosynthetic process, response to ozone, salicylic acid mediated signaling pathway, seed development, vascular leaf	true
Gene:2092716	AT3G18040	AT3G18040.1	protein_coding	Encodes a protein with similarity to MAP kinases (MAPK9).Expressed preferentially in guard cells and appears to be involved in reactive oxygen species mediated ABA signaling.	MAP KINASE 9; MPK9	 nucleus, ATP binding, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, MAP kinase activity, abscisic acid-activated signaling pathway, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, root, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2087806	AT3G22370	AT3G22370.1	protein_coding	Encodes AOX1a, an isoform of alternative oxidase that is expressed in rosettes, flowers, and root. The alternative oxidase of plant mitochondria transfers electrons from the ubiquinone pool to oxygen without energy conservations.  It is regulated through transcriptional control and by pyruvate.  Plays a role in shoot acclimation to low temperature.  Also is capable of ameliorating reactive oxygen species production when the cytochrome pathway is inhibited.  AOX1a also functions as a marker for mitochondrial retrograde response. The mRNA is cell-to-cell mobile.	ALTERNATIVE OXIDASE 1A; AOX1A; ATAOX1A; ATHSR3; HSR3; HYPER-SENSITIVITY-RELATED 3	 mitochondrion, plant callus, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, alternative oxidase activity, alternative respiration, carpel, cauline leaf, cell-to-cell mobile RNA, cellular respiration, collective leaf structure, cotyledon, cultured plant cell, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondria-nucleus signaling pathway, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, response to cold, root, seed, sepal, shoot apex, shoot system, stamen, stem, ubiquinol:oxygen oxidoreductase activity, vascular leaf, vascular leaf senescent stage	true
Gene:6532555149	AT5G23040	AT5G23040.2	protein_coding	Encodes a protein that enables protochlorophillide Primes binding to pPORA Primes transit sequence, regulating pPORA Primes translocation into the plastid stroma, and blocking movement of the translocating polypeptide chain back into the cytosol. Causes Bax mediated lethality in yeast by generating reactive oxygen species and this effect is suppressed by AtBI-1.	CDF1; CHAPERONE-LIKE PROTEIN OF POR1; CPP1; CYCLING DOF FACTOR 1	 chloroplast, cell death, chaperone-mediated protein folding, chloroplast, chloroplast envelope, chloroplast inner membrane, chloroplast membrane, chloroplast organization, chloroplast stroma, chloroplast thylakoid, de-etiolation, embryo development ending in seed dormancy, flower, guard cell, mitochondrion, plastid, plastid thylakoid membrane, positive regulation of protein import into chloroplast stroma, protein binding, protein folding chaperone, rosette leaf, shoot system, vascular leaf	true
Gene:2100406	AT3G47860	AT3G47860.1	protein_coding	Encodes a chloroplastic lipocalin AtCHL.  Located in thylakoid lumen. Involved in the protection of thylakoidal membrane lipids against reactive oxygen species, especially singlet oxygen, produced upon excess light. LCNP is required for sustained photoprotective energy dissipation or NPQ (qH) to occur (PMID:29233855).	CHL; CHLOROPLASTIC LIPOCALIN; LCNP; LIPOCALIN IN THE PLASTID	 chloroplast, extracellular region, chloroplast thylakoid membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast thylakoid membrane, collective leaf structure, cotyledon, cytosol, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of fatty acid oxidation, petal, petal differentiation and expansion stage, petiole, photoprotection, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, response to abscisic acid, response to heat, response to high light intensity, response to oxidative stress, response to paraquat, response to water deprivation, root, rosette leaf, seed, seed maturation, sepal, shoot apex, shoot system, small molecule binding, stamen, stem, thylakoid lumen, vascular leaf, vascular leaf senescent stage	true
Gene:2154083	AT5G62520	AT5G62520.1	protein_coding	Encodes a protein with similarity to RCD1 but without the WWE domain. The protein does have a PARP signature upstream of the C-terminal protein interaction domain. The PARP signature may bind NAD+ and attach the ADP-ribose-moiety from NAD+ to the target molecule. Its presence suggests a role for the protein in ADP ribosylation. Up-regulated by NaCl. SRO5 and P5CDH (an overlapping gene in the antisense orientation) generate 24-nt and 21-nt siRNAs, which together are components of a regulatory loop controlling reactive oxygen species (ROS) production and stress response.	SIMILAR TO RCD ONE 5; SRO5	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, NAD+ ADP-ribosyltransferase activity, carpel, cellular response to hypoxia, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, leaf apex, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein binding, reactive oxygen species metabolic process, response to salt stress, root, seed, sepal, shoot apex, stamen, stem, vascular leaf	true
Gene:6532550022	AT3G18040	AT3G18040.3	protein_coding	Encodes a protein with similarity to MAP kinases (MAPK9).Expressed preferentially in guard cells and appears to be involved in reactive oxygen species mediated ABA signaling.		 nucleus, ATP binding, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, MAP kinase activity, abscisic acid-activated signaling pathway, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, root, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2050619	AT2G44270	AT2G44270.1	protein_coding	Encodes ROL5, a repressor of lrx1 mutants that develop aberrant root hairs.  ROL5 is a homolog of yeast Ncs6p that affects TOR signaling.  The target of rapamycin (TOR) pathway is a major regulator of cell growth in eukaryotes, and inhibition of this pathway by rapamycin reduces cell growth. ROL5 might function as a mitochondrial component of the TOR pathway that influences the plant's response to ROS (reactive oxygen species).	REPRESSOR OF LRX1; ROL5	 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosolic tRNA wobble base thiouridylase complex, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, regulation of plant-type cell wall organization or biogenesis, response to reactive oxygen species, root, seed, sepal, shoot apex, shoot system, stamen, stem, tRNA binding, tRNA wobble position uridine thiolation, vascular leaf, vascular leaf senescent stage	true
Gene:2087287	AT3G24860	AT3G24860.1	protein_coding	Trihelix transcription factor induced by osmotic and salt stress. Binds to a conserved AGAG-box sequence in the promoter of genes it regulates. Regulates the expression of stress tolerance genes, resulting in reduced reactive oxygen species, Na+  accumulation, stomatal apertures, lipid peroxidation, cell death and water loss rate, and increased proline content and reactive oxygen species scavenging capability.	ARABIDOPSIS SIP1 CLADE TRIHELIX1; AST1	 nucleus, DNA-binding transcription factor activity, anther, flower, guard cell, hormone-mediated signaling pathway, leaf, nucleus, regulation of transcription, DNA-templated, response to mannitol, response to osmotic stress, response to salt stress, root tip, stem, transcription cis-regulatory region binding, vascular system	true
Gene:2118928	AT4G33950	AT4G33950.1	protein_coding	Encodes calcium-independent ABA-activated protein kinase, a member of SNF1-related protein kinases (SnRK2) whose activity is activated by ionic (salt) and non-ionic (mannitol) osmotic stress.  Mutations disrupted ABA induction of stomatal closure as well as ABA inhibition of light-induced stomatal opening. However, regulation of stomatal opening/closing by light or CO(2) is not affected in these mutants. May act in the interval between ABA perception and reactive oxygen species production in the ABA signalling network.	ATOST1; OPEN STOMATA 1; OST1; P44; SNF1-RELATED PROTEIN KINASE 2.6; SNRK2-6; SNRK2.6; SRK2E; SUCROSE NONFERMENTING 1-RELATED PROTEIN KINASE 2-6	 cytoplasm, cytosol, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT cytosol, abscisic acid-activated signaling pathway, calcium-dependent protein serine/threonine kinase activity, carpel, cauline leaf, cellular response to absence of light, cellular response to carbon dioxide, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, cytosol, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, intracellular signal transduction, kinase activity, leaf apex, leaf development, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, positive regulation of abscisic acid-activated signaling pathway, protein autophosphorylation, protein binding, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, regulation of reactive oxygen species metabolic process, regulation of stomatal closure, regulation of stomatal movement, regulation of stomatal opening, response to abscisic acid, response to osmotic stress, response to salt stress, response to water deprivation, root, root vascular system, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, stomatal movement, sucrose metabolic process, triglyceride biosynthetic process, unsaturated fatty acid biosynthetic process, vascular leaf, vascular leaf senescent stage	true
Gene:2031982	AT1G05680	AT1G05680.1	protein_coding	Encodes a UDP-glucosyltransferase, UGT74E2,  that acts on IBA (indole-3-butyric acid) and affects auxin homeostasis. The transcript and protein levels of this enzyme are strongly induced by H2O2 and may allow integration of ROS (reactive oxygen species) and auxin signaling. This enzyme can also transfer glycosyl groups to several compounds related to the explosive TNT when this synthetic compound is taken up from the environment.	UGT74E2; URIDINE DIPHOSPHATE GLYCOSYLTRANSFERASE 74E2	 chloroplast, UDP-glucosyltransferase activity, cellular hyperosmotic salinity response, cellular response to abscisic acid stimulus, cellular response to hydrogen peroxide, cellular response to water deprivation, chloroplast, collective leaf structure, flower pedicel, flowering stage, glycosyltransferase activity, guard cell, indole-3-butyrate beta-glucosyltransferase activity, indolebutyric acid metabolic process, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, quercetin 3-O-glucosyltransferase activity, quercetin 7-O-glucosyltransferase activity, response to karrikin, sepal, shoot system morphogenesis, stamen, stem	true
Gene:2154093	AT5G62530	AT5G62530.1	protein_coding	Encodes mitochondrial Delta-pyrroline-5-  carboxylate dehydrogenase. Involved in the catabolism of proline to glutamate. Involved in protection from proline toxicity. Induced at pathogen infection sites. P5CDH and SRO5 (an overlapping gene in the sense orientation) generate 24-nt and 21-nt siRNAs, which together are components of a regulatory loop controlling reactive oxygen species (ROS) production and stress response.	ALDEHYDE DEHYDROGENASE 12A1; ALDH12A1; ARABIDOPSIS THALIANA DELTA1-PYRROLINE-5-CARBOXYLATE DEHYDROGENASE; ATP5CDH; DELTA1-PYRROLINE-5-CARBOXYLATE DEHYDROGENASE; P5CDH	 mitochondrion, vascular leaf, cultured plant cell, 1-pyrroline-5-carboxylate dehydrogenase activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cobalt ion binding, collective leaf structure, cotyledon, cultured plant cell, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plastid, pollen, proline catabolic process to glutamate, proline metabolic process, reactive oxygen species metabolic process, response to salt stress, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage, whole plant, zinc ion binding	true
Gene:6532546384	AT4G11690	AT4G11690.2	protein_coding	Encodes ABO8, a pentatricopeptide repeat (PPR) protein responsible for the splicing of NAD4 intron 3 in mitochondrial complex I. Abo8 mutants accumulate more reactive oxygen species (ROS) in root tips than the wild type.		 chloroplast, chloroplast, guard cell, lateral root primordium, mitochondrial mRNA modification, mitochondrion, plant sperm cell, response to abscisic acid, root tip	false
Gene:4010712561	AT3G14420	AT3G14420.5	protein_coding	Encodes a glycolate oxidase that modulates reactive oxygen species-mediated signal transduction during nonhost resistance. The mRNA is cell-to-cell mobile.	GLYCOLATE OXIDASE 1; GOX1	 chloroplast, cytoplasm, cytosol, peroxisome, apoplast, cotyledon, vascular leaf, seedling development stage, FMN binding, NOT cytosol, apoplast, cell-to-cell mobile RNA, chloroplast, chloroplast stroma, cotyledon, cytoplasm, cytosol, cytosolic ribosome, defense response to bacterium, fruit, guard cell, hydrogen peroxide biosynthetic process, juvenile vascular leaf, mRNA binding, nucleus, oxidative photosynthetic carbon pathway, peroxisome, plasmodesma, rosette leaf, seedling development stage, vascular leaf	true
Gene:4010712562	AT3G14420	AT3G14420.6	protein_coding	Encodes a glycolate oxidase that modulates reactive oxygen species-mediated signal transduction during nonhost resistance. The mRNA is cell-to-cell mobile.	GLYCOLATE OXIDASE 1; GOX1	 chloroplast, cytoplasm, cytosol, peroxisome, apoplast, cotyledon, vascular leaf, seedling development stage, FMN binding, NOT cytosol, apoplast, cell-to-cell mobile RNA, chloroplast, chloroplast stroma, cotyledon, cytoplasm, cytosol, cytosolic ribosome, defense response to bacterium, fruit, guard cell, hydrogen peroxide biosynthetic process, juvenile vascular leaf, mRNA binding, nucleus, oxidative photosynthetic carbon pathway, peroxisome, plasmodesma, rosette leaf, seedling development stage, vascular leaf	true
Gene:6532562915	AT3G06590	AT3G06590.3	protein_coding	Encodes RITF1, a bHLH transcription factor that regulates the transcription of several genes involved in the detoxification of reactive oxygen species generated by salt stress.		 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein dimerization activity, regulation of transcription, DNA-templated, response to hydrogen peroxide, response to oxidative stress, response to salt stress, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2200095	AT1G11390	AT1G11390.1	protein_coding	Atypical kinase which functions in  plant salt stress tolerance by regulating reactive oxygen species (ROS).	ABC1K10A; ACTIVITY OF BC1 COMPLEX KINASE 10A	 M germinated pollen stage, collective leaf structure, cotyledon, flower, flowering stage, fruit, guard cell, hypocotyl, kinase activity, mitochondrion, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, pollen, pollen tube cell, response to salt, root, root system, seed, sepal, shoot apex, shoot system, stem, vascular leaf	true
Gene:2158620	AT5G67590	AT5G67590.1	protein_coding	Mutant leaves have a reduced capacity for cold acclimation, appear water-soaked, leak electrolytes, and accumulate reactive oxygen species constitutively. Encode a protein with high similarity to the 18-kD Fe-S subunit of complex I (NADH dehydrogenase, EC 1.6.5.3) in the mitochondrial electron transfer chain. The mRNA is cell-to-cell mobile.	FRO1; FROSTBITE1; NADH:UBIQUINONE OXIDOREDUCTASE FE-S PROTEIN4; NDUFS4	 mitochondrion, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, NADH dehydrogenase (ubiquinone) activity, carpel, cauline leaf, cell-to-cell mobile RNA, cobalt ion binding, cold acclimation, collective leaf structure, cotyledon, electron transport chain, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrial respiratory chain complex I, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plastid, pollen, response to osmotic stress, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2020177	AT1G54410	AT1G54410.1	protein_coding	Encodes a KS-type dehydrin can reduce the formation of reactive oxygen species (ROS) from Cu.	ATHIRD11; DEHYDRIN 11KDA; HIRD11	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mRNA binding, mature plant embryo stage, negative regulation of hydrogen peroxide biosynthetic process, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein binding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3443042	AT5G13030	AT5G13030.1	protein_coding	Chloroplast localized homolog of SELO. Loss of function mutants have reduced production of reactive oxygen species (ROS) and higher ROS scavenging.	SELENOPROTEIN O; SELO	 chloroplast, chloroplast stroma, cytosol, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT cytosol, carpel, cauline leaf, cell-to-cell mobile RNA, chloroplast, chloroplast stroma, chloroplast thylakoid, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plastid, pollen, pollen tube cell, protein binding, response to water deprivation, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532562969	AT3G18040	AT3G18040.4	protein_coding	Encodes a protein with similarity to MAP kinases (MAPK9).Expressed preferentially in guard cells and appears to be involved in reactive oxygen species mediated ABA signaling.		 nucleus, ATP binding, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, MAP kinase activity, abscisic acid-activated signaling pathway, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, root, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2081151	AT3G59280	AT3G59280.1	protein_coding	Encodes the ortholog of yeast PAM16, part of the mitochondrial inner membrane protein import motor. Single mutant plants exhibit a smaller size and enhanced resistance against virulent pathogens. They also display elevated reactive oxygen species (ROS) accumulation.	ATPAM16; MUSE5; MUTANT, SNC1-ENHANCING 5; PAM16; THAXTOMIN A RESISTANT 1; TXR1	 mitochondrion, plant callus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, TIM23 mitochondrial import inner membrane translocase complex, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrial inner membrane, mitochondrion, negative regulation of defense response, negative regulation of defense response to bacterium, negative regulation of defense response to oomycetes, negative regulation of reactive oxygen species metabolic process, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, positive regulation of toxin transport, protein import into mitochondrial matrix, regulation of auxin polar transport, response to molecule of bacterial origin, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005714477	AT3G14420	AT3G14420.2	protein_coding	Encodes a glycolate oxidase that modulates reactive oxygen species-mediated signal transduction during nonhost resistance. The mRNA is cell-to-cell mobile.	GLYCOLATE OXIDASE 1; GOX1	 chloroplast, cytosol, nucleus, peroxisome, apoplast, fruit, cotyledon, vascular leaf, seedling development stage, cytosolic ribosome, FMN binding, NOT cytosol, apoplast, cell-to-cell mobile RNA, chloroplast, chloroplast stroma, cotyledon, cytoplasm, cytosol, cytosolic ribosome, defense response to bacterium, fruit, guard cell, hydrogen peroxide biosynthetic process, juvenile vascular leaf, mRNA binding, nucleus, oxidative photosynthetic carbon pathway, peroxisome, plasmodesma, rosette leaf, seedling development stage, vascular leaf	true
Gene:2084338	AT3G06590	AT3G06590.1	protein_coding	Encodes RITF1, a bHLH transcription factor that regulates the transcription of several genes involved in the detoxification of reactive oxygen species generated by salt stress.	AIF2; ATBS1 INTERACTING FACTOR 2; RITF1; RSA1 INTERACTING TRANSCRIPTION FACTOR 1	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein dimerization activity, regulation of transcription, DNA-templated, response to hydrogen peroxide, response to oxidative stress, response to salt stress, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
