TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:1006229346	AT5G06960	AT5G06960.2	protein_coding	Encodes a basic leucine zipper (B-ZIP) containing protein that interacts with NPR1 to promote expression of salicylic acid induced genes. Binds the ocs-element.	OBF5; OCS-ELEMENT BINDING FACTOR 5; TGA5; TGACG MOTIF-BINDING FACTOR 5	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to other organism, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, response to xenobiotic stimulus, root, salicylic acid mediated signaling pathway, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, transcription, DNA-templated, vascular leaf, vascular leaf senescent stage	true
Gene:2046446	AT2G32690	AT2G32690.1	protein_coding	Glycine-rich protein similar in structure to GRP5. The expression of GRP23 is induced by HPA (cutin monomer, salicylic acid, and abscisic acid.	ATGRP23; GLYCINE-RICH PROTEIN 23; GRP23	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, response to abscisic acid, response to salicylic acid, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1009022311	AT5G43930	AT5G43930.2	protein_coding	Encodes a WD40 repeat domain-containing protein which negatively regulates plant resistance to Phytophthoravpathogens by modulating the biosynthesis of endogenous jasmonic acid and salicylic acid.	RESISTANT TO PHYTOPHTHORA 5; RTP5	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, autophagy, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular membrane-bounded organelle, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532549223	AT5G13320	AT5G13320.2	protein_coding	Encodes an enzyme capable of conjugating amino acids to 4-substituted benzoates. 4-HBA (4-hydroxybenzoic acid) and pABA (4-aminobenzoate) may be targets of the enzyme in Arabidopsis, leading to the production of pABA-Glu, 4HBA-Glu, or other related compounds. This enzyme is involved in disease-resistance signaling. It is required for the accumulation of salicylic acid, activation of defense responses, and resistance to Pseudomonas syringae. Salicylic acid can decrease this enzyme Primes activity in vitro and may act as a competitive inhibitor. Expression of PBS3/GH3.12 can be detected in cotyledons, true leaves, hypocotyls, and occasionally in some parts of roots from 10-day-old seedlings.  No expression has been detected in root, stem, rosette or cauline leaves of mature 4- to 5-week-old plants.		 acid-amino acid ligase activity, cytoplasm, defense response to bacterium, guard cell, nucleus, positive regulation of plant-type hypersensitive response, protein binding, regulation of systemic acquired resistance	false
Gene:4515101769	AT4G02590	AT4G02590.3	protein_coding	Basic helix loop helix class transcriptional regulator. Shows ecotype specific effects on temperature dependent salicylic acid accumulation and immunity. Governs the competence of pericycle cells to initiate lateral root primordium formation.	BHLH059; PERICYCLE FACTOR TYPE-B 1; PFB1; UNE12; UNFERTILIZED EMBRYO SAC 12	 nucleus, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, RNA polymerase II cis-regulatory region sequence-specific DNA binding, carpel, cauline leaf, collective leaf structure, cotyledon, double fertilization forming a zygote and endosperm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein dimerization activity, regulation of defense response, regulation of salicylic acid mediated signaling pathway, regulation of transcription by RNA polymerase II, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2043111	AT2G29420	AT2G29420.1	protein_coding	Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002). Induced by Salicylic acid. Independent of NPR1 for their induction by salicylic acid.	ATGSTU7; GLUTATHIONE S-TRANSFERASE 25; GLUTATHIONE S-TRANSFERASE TAU 7; GST25; GSTU7	 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, glutathione metabolic process, glutathione transferase activity, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, response to salicylic acid, root, seed, sepal, shoot apex, shoot system, stamen, stem, toxin catabolic process, vascular leaf, vascular leaf senescent stage	true
Gene:3443202	AT5G13320	AT5G13320.1	protein_coding	Encodes an enzyme capable of conjugating amino acids to 4-substituted benzoates. 4-HBA (4-hydroxybenzoic acid) and pABA (4-aminobenzoate) may be targets of the enzyme in Arabidopsis, leading to the production of pABA-Glu, 4HBA-Glu, or other related compounds. This enzyme is involved in disease-resistance signaling. It is required for the accumulation of salicylic acid, activation of defense responses, and resistance to Pseudomonas syringae. Salicylic acid can decrease this enzyme's activity in vitro and may act as a competitive inhibitor. Expression of PBS3/GH3.12 can be detected in cotyledons, true leaves, hypocotyls, and occasionally in some parts of roots from 10-day-old seedlings.  No expression has been detected in root, stem, rosette or cauline leaves of mature 4- to 5-week-old plants.	ATGH3.12; AVRPPHB SUSCEPTIBLE 3; GDG1; GH3-LIKE DEFENSE GENE 1; GH3.12; GRETCHEN HAGEN 3.12; HOPW1-1-INTERACTING 3; PBS3; WIN3	 nucleus, acid-amino acid ligase activity, cytoplasm, defense response to bacterium, guard cell, nucleus, positive regulation of plant-type hypersensitive response, protein binding, regulation of systemic acquired resistance	true
Gene:1005715825	AT5G54250	AT5G54250.2	protein_coding	member of Cyclic nucleotide gated channel family, downstream component of the signaling pathways leading to HR resistance. mutant plants exhibit gene-for-gene disease resistance against avirulent Pseudomonas syringae despite the near-complete absence of the hypersensitive response (HR). Salicylic acid accumulation in dnd2 mutants is completely PAD4-independent.	ATCNGC4; CNGC4; CYCLIC NUCLEOTIDE-GATED CATION CHANNEL 4; DEFENSE, NO DEATH 2; DND2; HLM1	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cation transmembrane transporter activity, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, ion channel activity, leaf apex, leaf lamina base, mature plant embryo stage, membrane, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type hypersensitive response, pollen, seed, sepal, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1009021543	AT2G32690	AT2G32690.3	protein_coding	Glycine-rich protein similar in structure to GRP5. The expression of GRP23 is induced by HPA (cutin monomer, salicylic acid, and abscisic acid.	ATGRP23; GLYCINE-RICH PROTEIN 23; GRP23	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, response to abscisic acid, response to salicylic acid, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6530297948	AT5G43940	AT5G43940.2	protein_coding	Encodes a glutathione-dependent formaldehyde dehydrogenase (also known as class III type alcohol dehydrogenase) reduces S-nitrosoglutathione (GSNO), the condensation product of glutathione and NO, that is a naturally occurring NO reservoir and also a reactive nitrogen intermediate. Gene expression is reduced by wounding and induced by salicylic acid. Is required for the acclimation of plants to high temperature and for fertility.	HOT5; SENSITIVE TO HOT TEMPERATURES 5	 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, S-(hydroxymethyl)glutathione dehydrogenase NAD activity, S-(hydroxymethyl)glutathione dehydrogenase NADP activity, S-(hydroxymethyl)glutathione dehydrogenase activity, S-nitrosoglutathione reductase activity, alcohol dehydrogenase activity, zinc-dependent, carpel, cauline leaf, cell death, collective leaf structure, cotyledon, cytoplasm, cytosol, ethanol oxidation, flower, flower pedicel, flowering stage, formaldehyde catabolic process, formaldehyde metabolic process, guard cell, heat acclimation, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, peroxisome, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plastid, pollen, root, rosette leaf, seed, seed development, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage, zinc ion binding	true
Gene:6532547367	AT3G45140	AT3G45140.2	protein_coding	Chloroplast lipoxygenase required for wound-induced jasmonic acid accumulation in Arabidopsis.Mutants are resistant to Staphylococcus aureus and accumulate salicylic acid upon infection.CFA-Leu, CFA-Val, CFA-Met and CFA-Ala can induce the expression of LOX2.The mRNA is cell-to-cell mobile.		 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, chloroplast, chloroplast envelope, chloroplast stroma, chloroplast thylakoid membrane, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, fruit, green leaf volatile biosynthetic process, guard cell, hypocotyl, jasmonic acid biosynthetic process, juvenile vascular leaf, leaf apex, leaf lamina base, linoleate 13S-lipoxygenase activity, lipid oxidation, mRNA binding, mature plant embryo stage, oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen, oxylipin biosynthetic process, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, protein binding, response to bacterium, response to fungus, response to herbivore, response to jasmonic acid, response to other organism, response to water deprivation, response to wounding, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2080746	AT3G11480	AT3G11480.1	protein_coding	The gene encodes a SABATH methyltransferase that methylates both salicylic acid and benzoic acid.  It is highly expressed in flowers, induced by biotic and abiotic stress and thought to be involved in direct defense mechanism.	ATBSMT1; BSMT1	 nucleus, 2-phytyl-1,4-naphthoquinone methyltransferase activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, S-adenosyl-L-methionine:benzoic acid carboxyl methyl transferase activity, S-adenosylmethionine-dependent methyltransferase activity, carpel, collective leaf structure, defense response, flower, flower pedicel, flowering stage, guard cell, gynoecium, mature plant embryo stage, methylation, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, pollen, response to other organism, response to wounding, seed, sepal, stamen, stem, vascular leaf	true
Gene:3689797	AT1G73805	AT1G73805.1	protein_coding	Encodes SAR Deficient 1 (SARD1), a key regulator for ICS1 (Isochorismate Synthase 1) induction and salicylic acid (SA) synthesis.	SAR DEFICIENT 1; SARD1	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT calmodulin binding, carpel, cauline leaf, cellular response to molecule of bacterial origin, collective leaf structure, cotyledon, defense response to bacterium, defense response to oomycetes, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of defense response to bacterium, protein binding, regulation of salicylic acid biosynthetic process, regulation of systemic acquired resistance, regulation of transcription, DNA-templated, response to UV-B, response to bacterium, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005840140	CIM11	CIM11	unknown	a genetic locus involved in systemic acquired resistance. Mutant lines exhibit constitutive expression of PR1 promoter-reporter transgene and has high levels of salicylic acid. Genetically maps to chr 1 between markers mi291a and nga280.No sequence reported as of 8/2020.	CIM11; CONSTITUTIVE IMMUNITY 11	 cellular component unknown, molecular function unknown, systemic acquired resistance, salicylic acid mediated signaling pathway, cellular component unknown, molecular function unknown, systemic acquired resistance, salicylic acid mediated signaling pathway	false
Gene:1006228760	AT4G05320	AT4G05320.5	protein_coding	One of five polyubiquitin genes in A. thaliana.  These genes encode the highly conserved 76-amino acid protein ubiquitin that is covalently attached to substrate proteins targeting most for degradation. Polyubiquitin genes are characterized by the presence of tandem repeats of the 228 bp that encode a ubiquitin monomer. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. The mRNA is cell-to-cell mobile.	POLYUBIQUITIN 10; UBI10; UBIQUITIN 10; UBQ10	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, aging, carpel, cauline leaf, cell-to-cell mobile RNA, cellular protein modification process, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, juvenile vascular leaf, leaf apex, leaf lamina base, mRNA binding, mature plant embryo stage, modification-dependent protein catabolic process, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, protein tag, protein ubiquitination, response to salicylic acid, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, ubiquitin protein ligase binding, vascular leaf, vascular leaf senescent stage	true
Gene:6530297947	AT5G43930	AT5G43930.4	protein_coding	Encodes a WD40 repeat domain-containing protein which negatively regulates plant resistance to Phytophthoravpathogens by modulating the biosynthesis of endogenous jasmonic acid and salicylic acid.	RESISTANT TO PHYTOPHTHORA 5; RTP5	 nucleus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, autophagy, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular membrane-bounded organelle, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532560442	AT5G45110	AT5G45110.2	protein_coding	Encodes NPR3, a paralog of NPR1.  Involved in negative regulation of defense responses against bacterial and oomycete pathogens.  npr3 mutants has elevated level of PR1 expression.  Interacts with TGA2, TGA3, TGA5 and TGA6 in yeast two hybrid assays. NPR3 and NPR4 are receptors for the immune signal salicylic acid.The mRNA is cell-to-cell mobile.		 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, chloroplast, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein binding, protein ubiquitination, regulation of jasmonic acid mediated signaling pathway, regulation of salicylic acid mediated signaling pathway, root, salicylic acid binding, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
Gene:3440260	AT4G18170	AT4G18170.1	protein_coding	Member of WRKY Transcription Factor; Group II-c.  Involved in the activation of salicylic acid biosynthesis genes ICS1 and PBS3. In the ovule, it is expressed in hypodermal somatic cells and appears to play a role in supression of megasporocyte cell fate. In the leaf if is upstream of  FHY3  and regulates light-mediated leaf senescence.	ATWRKY28; WRKY DNA-BINDING PROTEIN 28; WRKY28	 nucleus, DNA-binding transcription factor activity, endosperm, flowering stage, guard cell, nucellus, nucleus, positive regulation of leaf senescence, regulation of cell fate specification, regulation of transcription, DNA-templated, sepal, sequence-specific DNA binding, stamen, stem	true
Gene:4515102418	AT5G60410	AT5G60410.5	protein_coding	Encodes  a plant small ubiquitin-like modifier (SUMO) E3 ligase that is a focal controller of Pi starvation-dependent responses. Also required for SA and PAD4-mediated R gene signalling, which in turn confers innate immunity in Arabidopsis.  Also involved in the regulation of plant growth, drought responses and freezing tolerance. This latter effect is most likely due to SIZ1 dependent ABI5 sumoylation. Regulates leaf cell division and expansion through salicylic acid accumulation.  signaling	ATSIZ1; SAP AND MIZ1 DOMAIN- CONTAINING LIGASE1; SIZ1	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT induced systemic resistance, jasmonic acid mediated signaling pathway, SUMO ligase activity, SUMO transferase activity, carpel, cauline leaf, cell division, cellular response to phosphate starvation, collective leaf structure, cotyledon, detection of phosphate ion, developmental growth, embryo sac development, flower, flower pedicel, flowering stage, guard cell, heat acclimation, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of flower development, negative regulation of systemic acquired resistance, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant ovule development, plant sperm cell, pollen, pollen tube guidance, protein binding, protein sumoylation, regulation of abscisic acid-activated signaling pathway, regulation of growth, regulation of nitrate assimilation, regulation of response to water deprivation, regulation of salicylic acid metabolic process, response to freezing, response to water deprivation, root, seed, sepal, shoot apex, shoot regeneration, shoot system, stamen, stem, unidimensional cell growth, vascular leaf, vascular leaf senescent stage, whole plant, zinc ion binding	true
Gene:2148547	AT5G26920	AT5G26920.1	protein_coding	Encodes a calmodulin-binding protein CBP60g (calmodulin binding protein 60-like.g).  The calmodulin-binding domain is located near the N-terminus; calmodulin binding is dependent on Ca(2+). Inducible by both bacterial pathogen and MAMP (microbe-associated molecular pattern) treatments. Bacterial growth is enhanced in cbp60g mutants.  cbp60g mutants also show defects in salicylic acid (SA) accumulation and SA signaling.	CAM-BINDING PROTEIN 60-LIKE G; CBP60G	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, cauline leaf, cellular response to hypoxia, cellular response to molecule of bacterial origin, chloroplast, collective leaf structure, cotyledon, defense response to bacterium, defense response to oomycetes, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, nucleus, petal differentiation and expansion stage, petiole, positive regulation of abscisic acid-activated signaling pathway, positive regulation of response to water deprivation, regulation of salicylic acid biosynthetic process, regulation of systemic acquired resistance, regulation of transcription, DNA-templated, response to UV-B, response to bacterium, response to fungus, response to molecule of bacterial origin, root, salicylic acid biosynthetic process, sepal, sequence-specific DNA binding, shoot apex, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2172451	AT5G43940	AT5G43940.1	protein_coding	Encodes a glutathione-dependent formaldehyde dehydrogenase (also known as class III type alcohol dehydrogenase) reduces S-nitrosoglutathione (GSNO), the condensation product of glutathione and NO, that is a naturally occurring NO reservoir and also a reactive nitrogen intermediate. Gene expression is reduced by wounding and induced by salicylic acid. Is required for the acclimation of plants to high temperature and for fertility.	ADH2; ALCOHOL DEHYDROGENASE 2; ATGSNOR1; GSNOR; HOT5; PAR2; PARAQUAT RESISTANT 2; S-NITROSOGLUTATHIONE REDUCTASE; SENSITIVE TO HOT TEMPERATURES 5	 cytoplasm, peroxisome, cotyledon, seedling development stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, S-(hydroxymethyl)glutathione dehydrogenase NAD activity, S-(hydroxymethyl)glutathione dehydrogenase NADP activity, S-(hydroxymethyl)glutathione dehydrogenase activity, S-nitrosoglutathione reductase activity, alcohol dehydrogenase activity, zinc-dependent, carpel, cauline leaf, cell death, collective leaf structure, cotyledon, cytoplasm, cytosol, ethanol oxidation, flower, flower pedicel, flowering stage, formaldehyde catabolic process, formaldehyde metabolic process, guard cell, heat acclimation, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, peroxisome, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plastid, pollen, root, rosette leaf, seed, seed development, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage, zinc ion binding	true
Gene:6532561643	AT5G06960	AT5G06960.3	protein_coding	Encodes a basic leucine zipper (B-ZIP) containing protein that interacts with NPR1 to promote expression of salicylic acid induced genes. Binds the ocs-element.		 nucleus, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to other organism, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, response to xenobiotic stimulus, root, salicylic acid mediated signaling pathway, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, transcription, DNA-templated, vascular leaf, vascular leaf senescent stage	true
Gene:6532560491	AT4G03110	AT4G03110.3	protein_coding	Encodes a putative RNA-binding protein that is located in the cytoplasm and is involved in the hypersensitive response and positively regulates salicylic acid-mediated immunity.		 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, RNA binding, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mRNA binding, mRNA catabolic process, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, pollen tube cell, positive regulation of salicylic acid mediated signaling pathway, regulation of photoperiodism, flowering, ribonucleoprotein complex, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3439912	AT4G03110	AT4G03110.1	protein_coding	Encodes a putative RNA-binding protein that is located in the cytoplasm and is involved in the hypersensitive response and positively regulates salicylic acid-mediated immunity.	ATBRN1; ATRBP-DR1; BRN1; BRUNO-LIKE 1; RBP-DR1; RNA-BINDING PROTEIN-DEFENSE RELATED 1	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, RNA binding, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mRNA binding, mRNA catabolic process, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, pollen tube cell, positive regulation of salicylic acid mediated signaling pathway, regulation of photoperiodism, flowering, ribonucleoprotein complex, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1006228076	AT2G43840	AT2G43840.2	protein_coding	UGT74F1 transfers UDP:glucose to salicylic acid (forming a glucoside), benzoic acid, quercetin, and athranilate in vitro. UGT74F1 shows a weak ability to catalyze the formation of the p-aminobenzoate-glucose ester in vitro. But, UGT75B1 appears to be the dominant pABA acylglucosyltransferase in vivo based on assays in leaves, flowers, and siliques. The true biological substrate(s) of UGT74F1 are not known, but mutant plants lacking UGT74F1 have a decreased level of salicylate glucoside.	UDP-GLYCOSYLTRANSFERASE 74 F1; UGT74F1	 chloroplast, UDP-glucose:4-aminobenzoate acylglucosyltransferase activity, UDP-glucosyltransferase activity, benzoate metabolic process, benzoic acid glucosyltransferase activity, carpel, chloroplast, collective leaf structure, flavonol 7-O-beta-glucosyltransferase activity, flower, flowering stage, glycosyltransferase activity, para-aminobenzoic acid metabolic process, petal, petal differentiation and expansion stage, quercetin 3-O-glucosyltransferase activity, quercetin 4'-O-glucosyltransferase activity, quercetin 7-O-glucosyltransferase activity, salicylic acid glucosyltransferase (glucoside-forming) activity, salicylic acid metabolic process, sepal, stamen	false
